title,rating,box_office,budget,runtime,release_year,sadness,joy,love,anger,fear,surprise,Team_Review_Score_sum,Team_Review_Score_mean,Team_Audience_Score_Mean,Team_Tomato_Meter_Mean,Team_Num_reviews,Cast_Review_Score_sum,Cast_Review_Score_mean,Cast_Audience_Score_Mean,Cast_Tomato_Meter_Mean,Cast_Num_reviews,Cast_audienceScore,Cast_tomatoMeter,Team_audienceScore,Team_tomatoMeter,is_in_collection,collection_id,collection_box_office_average,cast_top_1_contrib,cast_top_2_contrib,cast_top_3_contrib,cast_top_4_contrib,cast_top_5_contrib,director_top_1_contrib,writer_top_1_contrib,writer_top_2_contrib,writer_top_3_contrib,distributor_top_1_contrib,,sony pictures releasing,universal pictures,warner bros.,new line cinema,columbia pictures,warner bros. pictures,buena vista pictures distribution,paramount pictures,20th century fox,surround,dolby sr,dts,sdds,dolby digital,some violence,some language,drug use,violence,sexual content,thematic elements,sexuality,nudity,language,pervasive language,action,sci-fi,romance,kids & family,drama,adventure,comedy,horror,fantasy,mystery & thriller,Unknown Cast,Star Studded Cast,Steady Performers,Emerging Ensemble,Unknown Director / Writer,Established Team,Blockbuster Team,Emerging Director / Writer
red hill,6,20860.0,0.0,95.0,2010.0,0.0022547177504748,0.0011235637357458,0.0003963235358241,0.9783831238746644,0.0175307150930166,0.0003116550506092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,64.0,67.0,43.0,False,0.0,0.0,7629939.666666667,1186244.0,20860.0,20860.0,,132706953.33333333,20860.0,,,82172918.57142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
red lights,6,14100000.0,14000000.0,114.0,2012.0,0.0210427697747945,0.1091567277908325,0.0033678703475743,0.0277758035808801,0.8241382241249084,0.014518610201776,0.4458000000000002,0.03715,65.0,87.0,6.0,41.6861,0.2779073333333333,59.946666666666665,56.32666666666667,150.0,73.0,63.0,65.0,87.0,False,0.0,0.0,193895819.85714287,100916666.66666667,64103177.777777776,62453919.57446808,23378761.42857143,17700000.0,14100000.0,,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
red planet,3,33500000.0,80000000.0,106.0,2000.0,0.1564091444015503,0.1792566031217575,0.0049553918652236,0.3029235899448395,0.3501632213592529,0.006292067002505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,96.0,28.0,14.0,False,0.0,0.0,104279182.13333334,75428039.25,72205096.4090909,55829658.3,19629780.0,33500000.0,141900000.0,125133333.33333333,68180000.0,144026079.2747604,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
red riding hood,3,97800000.0,42000000.0,100.0,2011.0,0.0394999086856842,0.005031413398683,0.0021003575529903,0.6064074039459229,0.3454650044441223,0.0014958806568756,12.598,0.3404864864864864,72.54054054054055,51.7027027027027,37.0,1.7195,0.1322692307692307,54.61538461538461,40.333333333333336,13.0,,,81.0,55.0,False,0.0,0.0,288677777.7777778,149996426.80645162,110910000.0,97800000.0,97650000.0,140646980.57142857,97800000.0,,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True
red sonja,0,6900000.0,17900000.0,89.0,1985.0,0.0887950211763382,0.0052177524194121,0.0040799435228109,0.6577180027961731,0.2427301704883575,0.0014591157669201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,67.0,82.0,True,43055.0,42775000.0,198400000.0,158297281.62962964,153700000.0,48233333.333333336,3452550.5,15322258.25,6900000.0,,,8648583.470588235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
red state,6,1800000.0,4000000.0,88.0,2011.0,0.0174971856176853,0.0062666423618793,0.001629805075936,0.6984571218490601,0.2748258709907532,0.0013233388308435,83.03540000000001,0.2547098159509203,64.23456790123457,52.05555555555556,163.0,4.7875,0.3989583333333333,51.083333333333336,43.083333333333336,12.0,57.0,,51.0,79.0,False,0.0,0.0,100360156.70588236,52756687.5,34059741.71428572,6250000.0,1800000.0,23586466.363636363,28886466.363636363,,,75342094.912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
red tails,3,50400000.0,58000000.0,125.0,2012.0,0.300683319568634,0.1273649185895919,0.0055681392550468,0.5022389888763428,0.0607670061290264,0.003377673914656,1.769,0.5896666666666667,59.0,51.66666666666666,3.0,0.0,0.0,0.0,0.0,0.0,95.0,35.0,58.0,40.0,False,0.0,0.0,116439797.83333333,112633333.33333333,79500000.0,71025000.0,32000000.0,50400000.0,87183333.33333333,50400000.0,,105403546.78305785,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
redbelt,6,2700000.0,7000000.0,100.0,2008.0,0.0004747972707264,0.0003332803898956,0.0001580175739945,0.001449825358577,0.996908724308014,0.000675416609738,38.57339999999999,0.2352036585365853,68.0125,69.775,82.0,20.7514,0.3097223880597015,49.8955223880597,36.37313432835821,67.0,65.0,67.0,57.0,69.0,False,0.0,0.0,228188683.3,181969010.9375,146969994.0,138600000.0,13333333.333333334,8222562.0,45197070.705882356,,,11792101.828947369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
redline,3,8300000.000000001,26000000.0,95.0,2007.0,0.0051461034454405,0.0018363649724051,0.0006705981213599,0.0015977035509422,0.9836091995239258,0.0071400599554181,0.0,0.0,0.0,0.0,0.0,3.1881000000000004,0.21254,59.266666666666666,39.642857142857146,15.0,64.0,85.0,,,False,0.0,0.0,54085152.1,41438518.5,24266666.666666668,8300000.000000001,6800000.0,8300000.000000001,8300000.000000001,,,8300000.000000001,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
reds,0,40400000.0,32000000.0,195.0,1981.0,0.0054573649540543,0.0950971245765686,0.0136715518310666,0.5138048529624939,0.2940517663955688,0.0779173001646995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,33.0,72.0,75.0,False,0.0,0.0,115644117.95652173,52411279.192307696,40400000.0,23681428.57142857,22291678.57142857,77433333.33333333,90988319.5,40400000.0,40400000.0,96204226.7745098,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
regarding henry,0,87900000.0,25000000.0,107.0,1991.0,0.3974724113941192,0.0232227407395839,0.002028384944424,0.5611802339553833,0.0151513358578085,0.000944900966715,0.0,0.0,0.0,0.0,0.0,0.8555,0.8555,96.0,96.0,1.0,67.0,55.0,38.0,58.0,False,0.0,0.0,151495062.78787878,59964049.666666664,,,,87272727.27272727,87900000.0,,,96204226.7745098,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
regeneration,6,19300.0,0.0,114.0,1997.0,0.0277827456593513,0.3594493865966797,0.0086866617202758,0.5906267762184143,0.0114210862666368,0.0020333314314484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,86.0,59.0,74.0,False,0.0,0.0,118631780.11764705,37430794.28571428,8416300.0,19300.0,19300.0,1587544.75,19300.0,,,19300.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
reign of fire,3,82200000.0,60000000.0,102.0,2002.0,0.0591443441808223,0.0239945575594902,0.0023155179806053,0.0926297008991241,0.815667450428009,0.0062483889050781,-0.6096,-0.6096,72.0,66.0,1.0,5.4835,0.3225588235294118,72.70588235294117,59.76470588235294,17.0,52.0,23.0,49.0,42.0,False,0.0,0.0,183100000.0,135738538.41666666,114944261.69565217,100418069.75,,82825000.0,96733333.33333333,82200000.0,82200000.0,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
reign over me,6,22200000.0,20000000.0,124.0,2007.0,0.9641095399856568,0.0187230575829744,0.0010310293873772,0.0142831364646554,0.0015571975382044,0.0002960450365208,4.2106,0.2339222222222222,59.44444444444444,68.22222222222223,9.0,9.5463,0.2727514285714286,80.45714285714286,72.77142857142857,35.0,,,65.0,38.0,False,0.0,0.0,251594550.875,151011764.70588234,110165773.53333333,74016666.66666667,33392602.0,18300000.0,17825000.0,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
reindeer games,6,32200000.000000004,42000000.0,104.0,2000.0,0.0032974299974739,0.0035524410195648,0.0013365694321691,0.8657763004302979,0.1252211183309555,0.0008161921869032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,36.0,33.0,False,0.0,0.0,174081810.6,165517901.75,106084000.0,91432757.90476191,29750000.0,17053728.285714287,371090909.09090906,,,31932416.65,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
relentless,0,6900000.0,4000000.0,92.0,1989.0,0.0237039774656295,0.3125836551189422,0.01013626717031,0.5852261781692505,0.0648309662938118,0.0035189713817089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,46.0,69.0,20.0,False,0.0,0.0,23494725.05882353,16464721.090909092,6900000.0,6350000.0,,4221090.0,6900000.0,,,2139267.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
remember me,3,56000000.0,16000000.0,108.0,2010.0,0.0664420947432518,0.003570164553821,0.0015367032028734,0.4843890964984894,0.442863792181015,0.001198117271997,4.6016,0.5752,48.0,68.0,8.0,21.55,0.2873333333333333,61.57333333333333,63.986666666666665,75.0,58.0,52.0,48.0,68.0,False,0.0,0.0,162669900.1818182,95287922.7,56000000.0,49950000.0,26352458.75,36400000.0,77700000.0,,,74436787.23376623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
remember the titans,1,136800000.0,30000000.0,113.0,2000.0,0.0071906791999936,0.0020360525231808,0.0005541613209061,0.9885756373405457,0.0013420350151136,0.0003014083777088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,54.0,91.0,88.0,False,0.0,0.0,101345716.83333333,76037940.84615384,38842857.14285714,38300004.0,,50240279.571428575,112250000.0,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
remo williams the adventure begins,0,14400000.0,0.0,116.0,1985.0,0.0036372884642332,0.00468335673213,0.0007317521376535,0.0809660255908966,0.902093470096588,0.0078881122171878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,,,False,0.0,0.0,42639555.461538464,37500000.0,22850000.0,7750000.0,7382321.0,7900000.0,,,,26126821.88043478,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
renaissance man,0,24332324.0,40000000.0,128.0,1994.0,0.0037976799067109,0.0015436098910868,0.0008388876449316,0.3667916655540466,0.6244556903839111,0.0025725385639816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,64.0,87.0,51.0,False,0.0,0.0,126965383.85714285,73561335.8,26693377.6,19228088.285714287,,77090332.0,23616162.0,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
rendition,6,27000000.0,27500000.0,122.0,2007.0,0.0200482867658138,0.0096015697345137,0.0014149902854114,0.0484272427856922,0.9182084202766418,0.0022994759492576,2.6264000000000003,0.3283,86.0,82.0,8.0,25.1699,0.2860215909090909,69.02352941176471,67.17241379310344,88.0,54.0,54.0,69.0,71.0,False,0.0,0.0,107099466.31578948,88584631.58536585,71001577.05,67122540.44444445,45438035.10714286,175166666.66666666,27000000.0,,,50593654.902597405,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
renegades,0,20000000.0,16000000.0,106.0,1989.0,0.0037457072176039,0.0033555638510733,0.0006688818684779,0.8235995769500732,0.1674703061580658,0.0011599990539252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.0,75.0,False,0.0,0.0,120444335.8888889,45959087.125,34070652.45454545,20000000.0,20000000.0,15275000.0,20000000.0,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
reno 911 miami,6,22000000.0,10000000.0,81.0,2007.0,0.008236514404416,0.1236118301749229,0.0032692519016563,0.0632791668176651,0.7856897115707397,0.0159134566783905,,,,,,,,,,,,,,,False,0.0,0.0,152133333.33333334,22000000.0,22000000.0,22000000.0,22000000.0,31550000.0,101450000.0,,,105403546.78305785,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
rent,3,31700000.0,40000000.0,135.0,2005.0,0.0033063853625208,0.0024156649596989,0.0005952576757408,0.9440751671791076,0.0489306300878524,0.0006767914746887,4.9301,0.1825962962962963,74.5925925925926,72.11111111111111,27.0,0.3953,0.1317666666666666,38.333333333333336,21.666666666666668,3.0,62.0,69.0,54.0,42.0,False,0.0,0.0,124900000.0,86831373.84210527,31700000.0,30475000.0,18094264.5,311300000.0,411500000.0,31700000.0,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
rentacop,0,295000.0,16000000.0,96.0,1987.0,0.0017327504465356,0.0010256621753796,0.0002736961760092,0.0174769088625907,0.9788711071014404,0.0006198974442668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,19.0,,,False,0.0,0.0,50009882.71428572,44479000.0,37321020.0,22278880.7,19228088.285714287,295000.0,35697500.0,,,234690.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
repentance,6,1189612.0,5000000.0,95.0,2014.0,0.9983142614364624,0.0005073755746707,0.0002203662734245,0.0003459189028944,0.0004953394527547,0.0001166931469924,0.0,0.0,0.0,0.0,0.0,10.363,0.41452,70.88,60.12,25.0,65.0,38.0,,,False,0.0,0.0,59647894.14285714,46977315.14285714,38300004.0,23706400.85714286,,1189612.0,1189612.0,1189612.0,,75342094.912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
repo man,0,3700000.0,1500000.0,92.0,1984.0,0.7537218332290649,0.0061844829469919,0.0011414026375859,0.2163673937320709,0.021049490198493,0.0015354990027844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,93.0,76.0,88.0,False,0.0,0.0,34865671.71428572,22300136.0,,,,3700000.0,8700000.0,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
repo men,6,18400000.0,32000000.0,111.0,2010.0,0.0421293675899505,0.0452621802687644,0.0024398784153163,0.9047655463218688,0.0046707685105502,0.0007322951569221,0.6908,0.6908,74.0,82.0,1.0,30.6745,0.2621752136752137,69.90517241379311,61.60683760683761,117.0,59.0,80.0,66.0,73.0,False,0.0,0.0,146969994.0,118710212.7826087,92328548.35714285,81666666.66666667,47421203.39130435,18400000.0,42000000.0,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
repossessed,0,1382462.0,0.0,80.0,1990.0,0.0050410949625074,0.0027932585217058,0.0005197487189434,0.0102487578988075,0.9791608452796936,0.0022363688331097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,,,False,0.0,0.0,33584570.25,11156492.4,,,,1382462.0,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
requiem for a dream,0,7400000.0,4500000.0,102.0,2000.0,0.0034859541337937,0.981221616268158,0.0013212199555709,0.0068867607042193,0.0063753011636435,0.0007092040032148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,99.0,60.0,71.0,False,0.0,0.0,82774990.92307693,68109922.66666667,66654824.333333336,50799760.5,,143120000.0,7420000.0,7420000.0,,74436787.23376623,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
reservation road,6,1800000.0,0.0,98.0,2007.0,0.1017684489488601,0.0068375333212316,0.0014754633884876,0.5209500789642334,0.3674603104591369,0.0015081823803484,-0.6757,-0.33785,94.0,91.0,2.0,19.6678,0.3277966666666667,68.85,62.71666666666667,60.0,59.0,82.0,92.0,51.0,False,0.0,0.0,153520938.45454547,109594060.8,66654824.333333336,16514853.125,,16033333.333333334,1800000.0,,,45449443.25454546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
reservoir dogs,6,2900000.0,1.2,99.0,1992.0,0.0156418867409229,0.018658198416233,0.0021621657069772,0.5072309970855713,0.4543268978595733,0.001979807158932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,62.0,71.0,,False,0.0,0.0,148259079.2352941,77452864.14285715,76115752.06666666,41047976.14285714,2900000.0,207800000.0,152612500.0,,,31932416.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
resident evil apocalypse,6,129300000.0,45000000.0,93.0,2004.0,0.0268418062478303,0.0177238173782825,0.0017528383759781,0.7057915925979614,0.2460023760795593,0.0018876398680731,0.0,0.0,0.0,0.0,0.0,1.0385999999999995,0.1730999999999999,52.16666666666666,38.16666666666666,6.0,48.0,21.0,,,True,17255.0,138500000.0,237333333.33333334,205383333.33333334,189850000.0,148571428.57142857,60870923.07692308,129300000.0,138500000.0,,,122711155.8005865,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
resident evil extinction,6,147700000.0,45000000.0,94.0,2007.0,0.0055758976377546,0.0007566255517303,0.0002290860284119,0.0021836780942976,0.9897509217262268,0.0015038307756185,-0.7505,-0.37525,63.5,59.5,2.0,0.2821000000000001,0.0217,50.69230769230769,31.23076923076923,13.0,48.0,21.0,80.0,61.0,True,17255.0,138500000.0,237333333.33333334,108900000.0,108250000.0,78215782.6,60870923.07692308,35997892.28571428,138500000.0,,,122711155.8005865,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
resident evil vendetta,6,1600000.0,0.0,97.0,2017.0,0.009329717606306,0.012566689401865,0.0027566314674913,0.5734797120094299,0.3996602594852447,0.0022069618571549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,True,133352.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
restaurant,0,52600.0,0.0,107.0,1998.0,0.3038904070854187,0.0781190618872642,0.0042993389070034,0.6021637320518494,0.0098077412694692,0.001719769090414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,57.0,,False,0.0,0.0,89969133.78571428,52600.0,52600.0,52600.0,52600.0,2276300.0,52600.0,,,52600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
restless,3,2800000.0,8000000.0,91.0,2011.0,0.0090078096836805,0.0106858229264616,0.0043258438818156,0.0682087913155555,0.9053338766098022,0.002437928225845,18.468599999999995,0.1865515151515151,71.28571428571429,72.70833333333333,99.0,0.9201,0.9201,100.0,63.0,1.0,77.0,82.0,33.0,,False,0.0,0.0,49825000.0,29814150.333333332,18566666.666666668,2800000.0,,24892324.454545453,2800000.0,,,82172918.57142857,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
restoration,0,4000000.0,19000000.0,117.0,1995.0,0.0504321195185184,0.0066328067332506,0.0018963316688314,0.9241415858268738,0.0160226952284574,0.0008745199302211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59.0,12.0,False,0.0,0.0,164917407.68571427,150750000.0,137618070.5882353,66301645.47619048,4000000.0,28155161.833333332,,,,31932416.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
resurrecting the champ,3,3242427.0,13000000.0,112.0,2007.0,0.1838126182556152,0.0020964331924915,0.0007515448960475,0.8081557154655457,0.0046631502918899,0.0005205143825151,3.1461,0.6292199999999999,73.6,61.6,5.0,15.7112,0.2380484848484848,60.90909090909091,48.27692307692308,66.0,31.0,13.0,60.0,60.0,False,0.0,0.0,151503794.69767442,64478768.0,36140404.5,31039123.90909091,3242427.0,12970451.8,48448485.4,31721213.5,,3242427.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
return from witch mountain,0,16300000.0,0.0,94.0,1978.0,0.5192330479621887,0.021621897816658,0.0025226413272321,0.0925756320357322,0.3614130914211273,0.0026337639428675,,,,,,,,,,,,,,,True,90348.0,16300000.0,16300000.0,16300000.0,12834664.5,11866666.666666666,5593358.2,8206066.0,80000000.0,,,20109365.07142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
return to me,1,36000000.0,24000000.0,115.0,2000.0,0.0802514478564262,0.882849931716919,0.0030962245073169,0.0160853825509548,0.0159657094627618,0.0017512390622869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,64.0,57.0,6.0,False,0.0,0.0,44726646.125,42070000.0,36000000.0,23494725.05882353,11983343.2,36000000.0,36000000.0,36000000.0,36000000.0,95957567.36842105,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
return to oz,0,11100000.0,28000000.0,113.0,1985.0,0.0029463344253599,0.0049887648783624,0.0006636817706748,0.0043743015266954,0.9757924675941468,0.011234370060265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,72.0,86.0,93.0,False,0.0,0.0,42351412.375,29115354.57142857,26789954.333333332,22934462.714285713,,11100000.0,98950000.0,11100000.0,,37700000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
return to paradise,0,8300000.000000001,14000000.0,112.0,1998.0,0.002918149344623,0.0125905573368072,0.0010799537412822,0.0572202838957309,0.9248992800712584,0.0012917935382574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,51.0,19.0,False,0.0,0.0,109594060.8,83892170.46666667,74016666.66666667,52760000.0,8300000.000000001,51611111.11111111,88690000.0,11563610.6,8300000.000000001,28904803.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
revenge of the nerds,0,60400000.0,6.0,90.0,1984.0,0.2997106313705444,0.0195278897881507,0.0018162223277613,0.1360383331775665,0.5398806929588318,0.0030261215288192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,73.0,71.0,True,0.0,0.0,60400000.0,57140943.416666664,37321020.0,30134356.833333332,,20480000.0,60400000.0,60400000.0,39000000.0,46096434.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
revenge of the nerds ii nerds in paradise,0,30100000.0,10000000.0,89.0,1987.0,0.998664379119873,0.0002992827212437,0.0001414067373843,0.0004448538529686,0.0003239896323066,0.0001260577264474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,56.0,56.0,True,0.0,0.0,57140943.416666664,30134356.833333332,,,,57140000.0,30100000.0,,,105403546.78305785,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
